movieID	actorID	actorName	ranking
6821	naomi_judd	Naomi Judd	27
6821	paul_g_hensler	Paul G Hensler	33
6821	paul_le_mat	Paul Le Mat	6
6821	peter_albin	Peter Albin	18
6821	richard_bradford	Richard Bradford	10
6821	robert_hirschfeld	Robert Hirschfeld	24
6821	ron_howard	Ron Howard	3
6821	rosanna_arquette	Rosanna Arquette	19
6821	scott_glenn	Scott Glenn	4
6821	tom_ruben	Tom Ruben	30
6821	will_seltzer	Will Seltzer	16
6822	anthony_heald	Anthony Heald	12
6822	bo_hopkins	Bo Hopkins	2
6822	carrie_snodgress	Carrie Snodgress	5
6822	cathy-haase	Cathy Haase	11
6822	david_chung	David Chung	4
6822	heather_graham	Heather Graham	7
6822	ian_mckellen	Ian McKellen	3
6822	jeffery_passero	Jeffery Passero	20
6822	jeffrey_andrews	Jeffrey Andrews	8
6822	jim_dunkin	Jim Dunkin	10
6822	karen_johnson	Karen Johnson	23
6822	melissa_chessington_leo	Melissa Leo	13
6822	michael_ruud	Michael Ruud	17
6822	olinda_turturro	Olinda Turturro	21
6822	rene_auberjonois	Rene Auberjonois	6
6822	robert_erickson	Robert Erickson	19
6822	ruth_maleczech	Ruth Maleczech	22
6822	sam_robards	Sam Robards	16
6822	sean_murphy	Sean Murphy	15
6822	suzy_amis	Suzy Amis	1
6822	tom_bower	Tom Bower	9
6822	tracy_mayfield	Tracy Mayfield	14
6822	troy_a_smith	Troy A. Smith	18
6823	gene_hackman	Gene Hackman	2
6823	jacqueline_duprey	Jacqueline Duprey	7
6823	luis_caballero	Luis Caballero	6
6823	miguel_angel_suarez	Miguel Ángel Suárez	5
6823	monica_bellucci	Monica Bellucci	4
6823	morgan_freeman	Morgan Freeman	1
6823	nydia_caro	Nydia Caro	8
6823	thomas_jane	Thomas Jane	3
6824	adrien_saint_jore	Adrien Saint-Jore	16
6824	alain_foures	Alain Foures	41
6824	andre_dussollier	André Dussollier	4
6824	antoine_blanquefort	Antoine Blanquefort	26
6824	armelle_deutsch	Armelle Deutsch	10
6824	arnaud_cassand	Arnaud Cassand	15
6824	arnaud_le_bozec	Arnaud Le Bozec	42
6824	aurelien_recoing	Aurélien Recoing	6
6824	dominique_parent	Dominique Parent	28
6824	edgar_givry	Edgar Givry	11
6824	fabrice_bousba	Fabrice Bousba	46
6824	francois_garnard	François Garnard	37
6824	gerard_depardieu	Gérard Depardieu	1
6824	gerard_renault	Gerard Renault	30
6824	gilles_conseil	Gilles Conseil	48
6824	guillaume_de_tonquedec	Guillaume De Tonquedec	32
6824	guy_delamarche	Guy Delamarche	18
6824	jean_dell	Jean Dell	33
6824	jean_reno	Jean Reno	2
6824	jeanmichel_noirey	Jean-Michel Noirey	9
6824	jeanpierre_malo	Jean-Pierre Malo	7
6824	johan_libereau	Johan Libéreau	17
6824	julien_cafaro	Julien Cafaro	38
6824	laurent-gamelon	Laurent Gamelon	8
6824	leon_clemence	Léon Clemence	43
6824	leonor_varela	Leonor Varela	5
6824	loic_brabant	Loic Brabant	14
6824	luc_bernard	Luc Bernard	45
6824	ludovic-berthillot	Ludovic Berthillot	21
6824	luq_hamett	Luq Hamett	29
6824	michael_troude	Michael Troude	24
6824	michel_aumont	Michel Aumont	13
6824	michel_caccia	Michel Caccia	44
6824	norbert_haberlick	Norbert Haberlick	25
6824	patrick_medioni	Patrick Medioni	47
6824	petronille_moss	Petronille Moss	31
6824	philippe_brigaud	Philippe Brigaud	35
6824	pierre_rousselle	Pierre Rousselle	23
6824	rebecca_potok	Rebecca Potok	19
6824	richard_berry	Richard Berry	3
6824	romain_redler	Romain Redler	40
6824	stephane_jacquot	Stéphane Jacquot	34
6824	stphane_boucher	Stéphane Boucher	20
6824	thierry_ashanti	Thierry Ashanti	22
6824	thiery_nenez	Thiery Nenez	36
6824	ticky-holgado	Ticky Holgado	12
6824	valentin-merlet	Valentin Merlet	39
6824	vanzeta	Vanzeta	27
6825	1210777-jesse_white	Jesse White	4
6825	arthur_oconnell	Arthur O'Connell	7
6825	burt_mustin	Burt Mustin	16
6825	ceil_cabot	Ceil Cabot	13
6825	don_knotts	Don Knotts	1
6825	fabian-dean	Fabian Dean	15
6825	fay_dewitt	Fay DeWitt	14
6825	frank_mcgrath	Frank McGrath	6
6825	guy-raymond	Guy Raymond	9
6825	jeanette_nolan	Jeanette Nolan	5
6825	joan_freeman	Joan Freeman	3
6825	joan_shawlee	Joan Shawlee	8
6825	leslie_nielsen	Leslie Nielsen	2
6825	nydia_westman	Nydia Westman	10
6825	paul_hartman	Paul Hartman	11
6825	robert_pickering	Robert Pickering	12
6825	robert_simon	Robert F. Simon	17
6826	arthur_space	Arthur Space	16
6826	barbara-rhoades	Barbara Rhoades	2
6826	benny_rubin	Benny Rubin	22
6826	carl_ballantine	Carl Ballantine	8
6826	dick_wilson	Dick Wilson	21
6826	don_knotts	Don Knotts	1
6826	don_red_barry	Don 'Red' Barry	4
6826	dorothy_neumann	Dorothy Neumann	14
6826	dub_taylor	Dub Taylor	18
6826	ed-peck	Ed Peck	15
6826	edward_faulkner	Edward Faulkner	11
6826	ej_andre	E.J. Andre	9
6826	fay_dewitt	Fay DeWitt	10
6826	frank_mcgrath	Frank McGrath	6
6826	greg_mullavey	Greg Mullavey	13
6826	herbert_voland	Herbert Voland	20
6826	hope_summers	Hope Summers	17
6826	jackie_coogan	Jackie Coogan	3
6826	noriyuki_morita	Noriyuki 'Pat' Morita	12
6826	robert_yuro	Robert Yuro	23
6826	ruth_mcdevitt	Ruth McDevitt	5
6826	terry_wilson	Terry Wilson	7
6826	vaughan_taylor	Vaughan Taylor	19
6827	_0574052	Philip McNiven	1
6827	_0821048	Timothy Stack	1
6827	_0945330	Kiyoko Yamaguchi	1
6827	beverly_leech	Beverly Leech	1
6827	charles_rocket	Charles Rocket	1
6827	dave_foley	Dave Foley	1
6827	jerry_tondo	Jerry Tondo	1
6827	julia_sweeney	Julia Sweeney	1
6827	julianne_christie	Julianne Christie	1
6827	julie_hayden	Julie Hayden	1
6827	kathy_griffin	Kathy Griffin	1
6827	kathy_najimy	Kathy Najimy	1
6827	larry_hankin	Larry Hankin	1
6827	mary_scheer	Mary Scheer	1
6827	michael_yama	Michael Yama	1
6828	claude_winter	Claude Winter	6
6828	genevieve_mnich	Geneviève Mnich	4
6828	jacques_poitrenaud	Jacques Poitrenaud	11
6828	jeanroger-milo	Jean-Roger Milo	7
6828	katia_wostrikoff	Katia Wostrikoff	12
6828	louis-ducreux	Louis Ducreux	1
6828	marc_perrone	Marc Perrone	9
6828	michel_aumont	Michel Aumont	3
6828	monique_chaumette	Monique Chaumette	5
6828	pascale_vignal	Pascale Vignal	10
6828	quentin_ogier	Quentin Ogier	8
6828	sabine_azema	Sabine Azéma	2
6828	thomas_duval	Thomas Duval	13
6829	1005310-william_forsythe	William Forsythe	8
6829	1063598-marian_seldes	Marian Seldes	43
6829	adam_shankman	Adam Shankman	44
6829	alfre_woodard	Alfre Woodard	3
6829	amanda_zenil	Amanda Zenil	49
6829	andy_romano	Andy Romano	6
6829	ann_fisher_wirth	Ann Fisher-Wirth	19
6829	barry_hannah	Barry Hannah	25
6829	barton_segal	Barton Segal	42
6829	bernard_canepari	Bernard Canepari	17
6829	bill_mullen	Bill Mullen	39
6829	billie_neal	Billie Neal	40
6829	billy-hopkins	Billy Hopkins	54
6829	billy_holcomb	Billy Holcomb	27
6829	catherine_keener	Catherine Keener	31
6829	cathy_moriarty	Cathy Moriarty	5
6829	charles_treas	Charles Treas	47
6829	christine_joyce	Christine Joyce	30
6829	christopher_john_fields	Christopher John Fields	11
6829	cordell_jackson	Cordell Jackson	28
6829	deborah_spector	Deborah Spector	46
6829	dianna_miranda	Dianna Miranda	38
6829	don_keith_opper	Don Keith Opper	52
6829	ellen_mcelduff	Ellen McElduff	35
6829	eric_thal	Eric Thal	2
6829	faye_grant	Faye Grant	24
6829	frank_welker	Frank Welker	53
6829	gale_mayron	Gale Mayron	33
6829	jane_smithwick	Jane Smithwick	45
6829	jeff_ohaco	Jeff O'Haco	41
6829	john_mccauley	John McCauley	51
6829	julianne_moore	Julianne Moore	4
6829	karen_robert_jackson	Karen Robert Jackson	29
6829	kay_mcduffie	Kay McDuffie	34
6829	laura_boenheim	Laura Boenheim	14
6829	lesha_campbell	Lesha Campbell	16
6829	lida_burris_gibson	Lida Burris Gibson	22
6829	margaret_graham	Margaret Graham	23
6829	marisa_miller	Marisa Miller	37
6829	mark_magill	Mark Magill	50
6829	meat_loaf	Meat Loaf	36
6829	merrill_healy	Merrill Healy	26
6829	michael_oneill	Michael O'Neill	10
6829	mj_etua	M.J. Etua	18
6829	nash_germany	Nash Germany	21
6829	paul_bates	Paul Bates	12
6829	penelope_ann_miller	Penelope Ann Miller	1
6829	ralph_braseth	Ralph Braseth	15
6829	ray_mckinnon	Ray McKinnon	7
6829	reathel-bean	Reathel Bean	13
6829	red_west	Red West	48
6829	ruddy_l_garner	Ruddy L. Garner	20
6829	suzanne_kent	Suzanne Kent	32
6829	suzanne_smith	Suzanne Smith	55
6829	xander_berkeley	Xander Berkeley	9
6830	bruce_bennett	Bruce Bennett	4
6830	gloria_grahame	Gloria Grahame	3
6830	jack_palance	Jack Palance	2
6830	joan_crawford	Joan Crawford	1
6830	mike_connors	Mike Connors	7
6830	touch	Touch (Mike) Connors	6
6830	virginia-huston	Virginia Huston	5
6831	1060389-peter_greene	Peter Greene	7
6831	anna_gunn	Anna Gunn	6
6831	ed_oneill	Ed O'Neill	8
6831	gary_oldman	Gary Oldman	2
6831	gordon_tootoosis	Gordon Tootoosis	5
6831	mary_steenburgen	Mary Steenburgen	4
6831	matthew_modine	Matthew Modine	9
6831	radha_mitchell	Radha Mitchell	3
6831	skeet_ulrich	Skeet Ulrich	1
6832	aida_linares	Aida Linares	25
6832	alva_chinn	Alva Chinn	12
6832	andrew_stone	Andrew Stone	49
6832	annette_bening	Annette Bening	2
6832	benjamin_hendrickson	Benjamin Hendrickson	20
6832	bernadette_penotti	Bernadette Penotti	34
6832	bill_nunn	Bill Nunn	3
6832	brian_smiar	Brian Smiar	38
6832	bruce_altman	Bruce Altman	7
6832	cynthia_martells	Cynthia Martells	27
6832	donald_moffat	Donald Moffat	5
6832	elizabeth_wilson	Elizabeth Wilson	46
6832	ellen_lewis	Ellen Lewis	48
6832	emily_wachtel	Emily Wachtel	43
6832	glen_trotiner	Glen Trotiner	42
6832	harold-house-moore	Harold House Moore	21
6832	harrison_ford	Harrison Ford	1
6832	harsh_nayyar	Harsh Nayyar	32
6832	henry_stram	Henry Stram	40
6832	hollis_granville	Hollis Granville	17
6832	jack_mclaughlin	Jack McLaughlin	28
6832	james_rebhorn	James Rebhorn	36
6832	jeffrey_abrams	Jeffrey Abrams	44
6832	jimmy_gardner	Jimmy Gardner	15
6832	joan_kindred	Joan Kindred	23
6832	john_a_mackay	John A. MacKay	26
6832	john_leguizamo	John Leguizamo	24
6832	julie_follansbee	Julie Follansbee	13
6832	juliet_taylor	Juliet Taylor	47
6832	kai-soremekun	Kai Soremekun	39
6832	kia_graves	Kia Graves	18
6832	kirby_mitchell	Kirby Mitchell	30
6832	louis_cantarini	Louis Cantarini	11
6832	marjorie_monaghan	Marjorie Monaghan	31
6832	mark_irish	Mark Irish	22
6832	mary_gilbert	Mary Gilbert	16
6832	may_quigley	May Quigley	35
6832	mikki_allen	Mikki Allen	4
6832	nancy_marchand	Nancy Marchand	6
6832	peter_appel	Peter Appel	8
6832	ralph_byers	Ralph Byers	10
6832	rebecca_miller	Rebecca Miller	29
6832	rm_haley	R.M. Haley	19
6832	rob_reiner	Rob Reiner	45
6832	robin_bartlett	Robin Bartlett	9
6832	stanley_h_swerdlow	Stanley H. Swerdlow	41
6832	susan_forristal	Susan Forristal	14
6832	suzann_oneill	Suzann O'Neill	33
6832	william_severs	William Severs	37
6833	bernadette_balagtas	Bernadette Balagtas	8
6833	brandon_martin	Brandon Martin	9
6833	conrad_cimarra	Conrad Cimarra	10
6833	dante_basco	Dante Basco	1
6833	darion_basco	Darion Basco	5
6833	derek_basco	Derek Basco	6
6833	dion_basco	Dion Basco	7
6833	eddie_garcia	Eddie Garcia	2
6833	fe_de_los_reyes	Fe de los Reyes	11
6833	gina-alajar	Gina Alajar	4
6833	jayson_schaal	Jayson Schaal	12
6833	joy_bisco	Joy Bisco	13
6833	rawlins_apilado	Rawlins Apilado	14
6833	tirso_cruz_iii	Tirso Cruz III	3
6834	allyce_beasley	Allyce Beasley	8
6834	arliss_howard	Arliss Howard	3
6834	daniel_hagen	Daniel Hagen	9
6834	debra_winger	Debra Winger	1
6834	dennis_quaid	Dennis Quaid	2
6834	jim_varney	Jim Varney	5
6834	john_hostetter	John Hostetter	10
6834	louis_di_giaimo	Louis Di Giaimo	11
6834	m_emmet_walsh	M. Emmet Walsh	4
6834	marvin_j_mcintyre	Marvin J. McIntyre	7
6834	mimi_lieber	Mimi Lieber	6
6834	robert_peters	Robert Peters	12
6835	brigitte_wagner	Brigitte Wagner	1
6835	carlo_de_mejo	Carlo De Mejo	2
6835	carlo_monni	Carlo Monni	3
6835	gisela-hahn	Gisela Hahn	4
6835	ian_mcculloch	Ian McCulloch	5
6835	louise_marleau	Louise Marleau	6
6835	marino_mase	Marino Masé	7
6835	siegfried-rauch	Siegfried Rauch	8
6836	1146658-james_griffith	James Griffith	2
6836	boyd_red_morgan	Boyd 'Red' Morgan	4
6836	carmel_daniel	Carmel Daniel	8
6836	dennis_adams	Dennis Adams	10
6836	douglas_kennedy	Douglas Kennedy	3
6836	edward_erwin	Edward Erwin	12
6836	ivan_triesault	Ivan Triesault	5
6836	jonathan_ledford	Jonathan Ledford	11
6836	kevin_kelly	Kevin Kelly	6
6836	marguerite_chapman	Marguerite Chapman	1
6836	norman_smith	Norman Smith	7
6836	patrick_cranshaw	Patrick Cranshaw	9
6837	1153117-jack_johnson	Jack Johnson	47
6837	annette_bening	Annette Bening	2
6837	barry_miller	Barry Miller	11
6837	barry_nolan	Barry Nolan	41
6837	boris_krutonog	Boris Krutonog	27
6837	brenda_vaccaro	Brenda Vaccaro	9
6837	carey_lowell	Carey Lowell	30
6837	chloe_webb	Chloe Webb	5
6837	cylk-cozart	Cylk Cozart	20
6837	dan_castellaneta	Dan Castellaneta	17
6837	ed_mcmahon	Ed McMahon	32
6837	elya_baskin	Elya Baskin	14
6837	frank_campanella	Frank Campanella	15
6837	garry_shandling	Garry Shandling	4
6837	gary_mcgurk	Gary McGurk	31
6837	glenn_shadix	Glenn Shadix	10
6837	harold_ramis	Harold Ramis	12
6837	helena_carroll	Helena Carroll	16
6837	herman_sinitzyn	Herman Sinitzyn	36
6837	irene_olga_lopez	Irene Olga Lopez	29
6837	james_pyduck	James Pyduck	44
6837	jeffrey_nordling	Jeffrey Nordling	34
6837	john_hostetter	John Hostetter	25
6837	john_tesh	John Tesh	42
6837	kate_capshaw	Kate Capshaw	7
6837	katharine_hepburn	Katharine Hepburn	3
6837	linda_wallem	Linda Wallem	40
6837	lisa_edelstein	Lisa Edelstein	22
6837	manu_tupou	Manu Tupou	38
6837	marek_probosz	Marek Probosz	43
6837	mary_hart	Mary Hart	46
6837	meagen_fay	Meagen Fay	45
6837	michael_fischetti	Michael Fischetti	23
6837	oleg-vidov	Oleg Vidov	39
6837	paul_mazursky	Paul Mazursky	8
6837	pierce_brosnan	Pierce Brosnan	6
6837	ray_charles	Ray Charles	19
6837	ray_girardin	Ray Girardin	24
6837	rebecca_miller	Rebecca Miller	33
6837	robert-levine	Robert Levine	28
6837	rosalind_allen	Rosalind Allen	13
6837	rosalind_chao	Rosalind Chao	18
6837	savely_kramarov	Savely Kramarov	26
6837	taylor_dayne	Taylor Dayne	21
6837	tom-signorelli	Tom Signorelli	35
6837	warren_beatty	Warren Beatty	1
6837	wendie_jo_sperber	Wendie Jo Sperber	37
6839	1143834-chris_martin	Chris William Martin	4
6839	1147025-andrew_jackson	Andrew Jackson	9
6839	aaron-pearl	Aaron Pearl	7
6839	aloma_wright	Aloma Wright	8
6839	deborah_harry	Deborah Harry	5
6839	elijah_wood	Elijah Wood	1
6839	elizabeth_perkins	Elizabeth Perkins	6
6839	franka_potente	Franka Potente	2
6839	mandy_moore	Mandy Moore	3
6840	_0000893	Ed Begley Jr.	1
6840	_0061762	Brandon Bauer	1
6840	_0396129	Allison Hossack	1
6840	_0793156	Jim Shield	1
6840	_1285387	Lena Georgas	1
6840	_1536945	Jennifer Cunningham	1
6840	alan_scarfe	Alan Scarfe	1
6840	andrew_mccarthy	Andrew McCarthy	1
6840	benjamin_ratner	Benjamin Ratner	1
6840	beverley_elliott	Beverley Elliott	1
6840	bruce_davison	Bruce Davison	1
6840	del_pentecost	Del Pentecost	1
6840	diane_ladd	Diane Ladd	1
6840	gerard_plunkett	Gerard Plunkett	1
6840	jack_coleman	Jack Coleman	1
6840	jamie_harrold	Jamie Harrold	1
6840	janet_wright	Janet Wright	1
6840	jodelle_ferland	Jodelle Ferland	1
6840	julian_richings	Julian Richings	1
6840	kett-turton	Kett Turton	1
6840	paul_perri	Paul Perri	1
6840	ron_selmour	Ron Selmour	1
6840	sherry_miller	Sherry Miller	1
6840	suki-kaiser	Suki Kaiser	1
6840	ty_olsson	Ty Olsson	1
6840	william-wise	William Wise	1
6840	zak_santiago	Zak Santiago	1
6841	brenda_varda	Brenda Varda	30
6841	davenia_mcfadden	Davenia McFadden	22
6841	donald_bishop	Donald Bishop	29
6841	douglas_dirkson	Douglas Dirkson	26
6841	eli_wallach	Eli Wallach	8
6841	erik-holland	Erik Holland	17
6841	ernest_abuba	Ernest Abuba	27
6841	forest_whitaker	Forest Whitaker	3
6841	james_medina	James Medina	23
6841	jeffrey_tambor	Jeffrey Tambor	14
6841	joe_lerer	Joe Lerer	19
6841	john_c_mcginley	John C. McGinley	5
6841	john_la_fayette	John La Fayette	18
6841	john_mahoney	John Mahoney	7
6841	jophery_c_brown	Jophery C. Brown	25
6841	julie_bovasso	Julie Bovasso	11
6841	karen_rea	Karen Rea	28
6841	kathy_baker	Kathy Baker	6
6841	keith_david	Keith David	9
6841	kiefer_sutherland	Kiefer Sutherland	2
6841	lea_thompson	Lea Thompson	4
6841	leo_burmeister	Leo Burmeister	15
6841	lynne_thigpen	Lynne Thigpen	13
6841	mark_lowenthal	Mark Lowenthal	21
6841	michelle_little	Michelle Little	20
6841	noble_willingham	Noble Willingham	10
6841	ray_liotta	Ray Liotta	1
6841	rutanya_alda	Rutanya Alda	16
6841	timothy_graham	Timothy Graham	31
6841	troy_evans	Troy Evans	12
6841	vince_melocchi	Vince Melocchi	24
6842	ashley_tisdale	Ashley Tisdale	1
6842	cindy_busby	Cindy Busby	6
6842	justin_bradley	Justin Bradley	9
6842	kevin_pollak	Kevin Pollak	5
6842	lauren_collins	Lauren Collins	3
6842	mariemarguerite_sabongui	Marie-Marguerite Sabongui	8
6842	maxim_roy	Maxim Roy	7
6842	robbie_amell	Robbie Amell	2
6842	shenae_grimes	Shenae Grimes	4
6843	_0703831	Ed Quinn	1
6843	_0724757	Salli Richardson-Whitfield	1
6843	_1156977	Neil Grayston	1
6843	_1569714	Erica Cerra	1
6843	_2473076	Niall Matter	1
6843	chris_gauthier	Chris Gauthier	1
6843	colin_ferguson	Colin Ferguson	1
6843	joe_morton	Joe Morton	1
6843	jordan_hinson	Jordan Hinson	1
6844	debra_eisenstadt	Debra Eisenstadt	2
6844	debra_eisentadt	Debra Eisentadt	5
6844	rebecca_pidgeon	Rebecca Pidgeon	3
6844	scott_zigler	Scott Zigler	4
6844	william_h_macy	William H. Macy	1
6845	1054869-william_newman	William Newman	49
6845	bill_collins	Bill Collins	21
6845	bj_koonce	B.J. Koonce	38
6845	bob_hannah	Bob Hannah	34
6845	bud_davis	Bud Davis	59
6845	charles_lawler	Charles Lawler	39
6845	chris_robertson	Chris Robertson	55
6845	ck_bibby	C.K. Bibby	62
6845	david_dwyer	David Dwyer	60
6845	david_fitzsimmons	David Fitzsimmons	27
6845	dennis_hopper	Dennis Hopper	2
6845	don_wayne_bass	Don Wayne Bass	10
6845	dorothy_l_grissom_hardin	Dorothy L. Grissom Hardin	32
6845	douglas_f_mcdaniel	Douglas F. McDaniel	44
6845	e_pat_hall	E. Pat Hall	33
6845	ed_grady	Ed Grady	30
6845	f_drucilla_brookshire	F. Drucilla Brookshire	14
6845	frances_mcdormand	Frances McDormand	3
6845	gary_bullock	Gary Bullock	15
6845	gary_howard_klar	Gary Howard Klar	37
6845	gary_oldman	Gary Oldman	1
6845	george_nannerello	George Nannerello	48
6845	james_fred_culclasure	James "Fred" Culclasure	23
6845	jerry_campbell	Jerry Campbell	17
6845	jill_rankin	Jill Rankin	54
6845	jim_e_quick	Jim E. Quick	52
6845	jim_gloster	Jim Gloster	29
6845	joe_loy	Joe Loy	40
6845	john_brasington	John Brasington	13
6845	kathryn_cobb	Kathryn Cobb	20
6845	kevin_barber	Kevin Barber	9
6845	kevin_campbell	Kevin Campbell	18
6845	kristi_frankenheimer	Kristi Frankenheimer	28
6845	laurens_moore	Laurens Moore	47
6845	lee-wilkof	Lee Wilkof	58
6845	m_emmet_walsh	M. Emmet Walsh	6
6845	marc_clement	Marc Clement	19
6845	mary_tyler_moore	Mary Tyler Moore	63
6845	matt_craven	Matt Craven	22
6845	michael_easler	Michael Easler	25
6845	mindy_marin	Mindy Marin	61
6845	mykel_mariette	Mykel Mariette	42
6845	ned_beatty	Ned Beatty	5
6845	pamela_reed	Pamela Reed	4
6845	peggy_beasley	Peggy Beasley	12
6845	perry_simpson	Perry Simpson	57
6845	ralph_pace	Ralph Pace	50
6845	randy_randolph	Randy Randolph	53
6845	raul_apartella	Raul Apartella	7
6845	richard_portnow	Richard Portnow	51
6845	robert_gravel	Robert Gravel	31
6845	roger_jackson	Roger Jackson	36
6845	shane_baily	Shane Baily	8
6845	suzi_bass	Suzi Bass	11
6845	tim_monich	Tim Monich	46
6845	timothy_scott	Timothy Scott	56
6845	traber_burns	Traber Burns	16
6845	wallace_merck	Wallace Merck	45
6845	wesley_mann	Wesley Mann	41
6845	whitey_hughes	Whitey Hughes	35
6845	wilbur-fitzgerald	Wilbur Fitzgerald	26
6845	william_de_acutis	William De Acutis	24
6845	yvonne_denise_mason	Yvonne Denise Mason	43
6846	clarence_williams_iii	Clarence Williams III	7
6846	debra_sandlund	Debra Sandlund	3
6846	frances_fisher	Frances Fisher	6
6846	isabella_rossellini	Isabella Rossellini	2
6846	john-bedford-lloyd	John Bedford Lloyd	5
6846	john_snyder	John Snyder	12
6846	lawrence_tierney	Lawrence Tierney	8
6846	penn_jillette	Penn Jillette	9
6846	r_patrick_sullivan	R. Patrick Sullivan	10
6846	ryan_oneal	Ryan O'Neal	1
6846	stephen_morrow	Stephen Morrow	11
6846	wings_hauser	Wings Hauser	4
6847	1196732-andrew_robinson	Andrew Robinson	12
6847	alan_haufrect	Alan Haufrect	23
6847	angelina_estrada	Angelina Estrada	22
6847	anne_archer	Anne Archer	16
6847	bill_williams	Bill Williams	37
6847	bonnie_baker	Bonnie Baker	17
6847	brandi_burkett	Brandi Burkett	20
6847	budd_carr	Budd Carr	32
6847	christian_jacobs	Christian Jacobs	24
6847	david-labiosa	David Labiosa	26
6847	dermot_mulroney	Dermot Mulroney	1
6847	ed_beechner	Ed Beechner	18
6847	edward_swan	Edward Swan	35
6847	ele_keats	Ele Keats	25
6847	everett_lamar	Everett Lamar	36
6847	frances_williams	Frances E. Williams	38
6847	frederick_coffin	Frederick Coffin	11
6847	gene_borkan	Gene Borkan	19
6847	gil_parra	Gil Parra	34
6847	humble_harve_miller	Humble Harve Miller	13
6847	janet_maclachlan	Janet MacLachlan	28
6847	je_freeman	J.E. Freeman	15
6847	jill_schoelen	Jill Schoelen	5
6847	jo_de_winter	Jo De Winter	21
6847	kelli_williams	Kelli Williams	3
6847	ken_wright	Ken Wright	31
6847	kenneth_ransom	Kenneth Ransom	39
6847	kenny_ransom	Kenny Ransom	8
6847	kristen_minter	Kristen Minter	7
6847	kristin_minter	Kristin Minter	40
6847	lucy_deakins	Lucy Deakins	6
6847	miguel_a_nunez_jr	Miguel A. Núñez Jr.	29
6847	noah_wyle	Noah Wyle	4
6847	paul_gleason	Paul Gleason	10
6847	paula_m_brown	Paula M. Brown	33
6847	rick_schroder	Rick Schroder	2
6847	sal_lopez	Sal Lopez	27
6847	seymour_cassel	Seymour Cassel	9
6847	shannon_wilcox	Shannon Wilcox	30
6847	shon_greenblatt	Shon Greenblatt	14
6848	adele_malis_morey	Adele Malis-Morey	12
6848	altovise-davis	Altovise Davis	5
6848	bill_foster	Bill Foster	13
6848	david_mclean	David McLean	6
6848	hoke_howell	Hoke Howell	14
6848	jay_lawrence	Jay Lawrence	15
6848	joe_e_ross	Joe E. Ross	8
6848	joe_ross	Joe Ross	16
6848	lieux_dressier	Lieux Dressier	4
6848	lieux_dressler	Lieux Dressler	17
6848	marcy_lafferty	Marcy Lafferty	11
6848	natasha_ryan	Natasha Ryan	7
6848	roy_engel	Roy Engel	9
6848	tiffany_bolling	Tiffany Bolling	2
6848	whitey_hughes	Whitey Hughes	10
6848	william_shatner	William Shatner	1
6848	woody_strode	Woody Strode	3
6849	1045551-john_obrien	John O'Brien	25
6849	albert_finney	Albert Finney	1
6849	alec_guinness	Alec Guinness	2
6849	anton_rodgers	Anton Rodgers	8
6849	clive_moss	Clive Moss	23
6849	david_collings	David Collings	7
6849	derek_francis	Derek Francis	13
6849	edith_evans	Edith Evans	3
6849	frances-cuka	Frances Cuka	11
6849	geoffrey_bayldon	Geoffrey Bayldon	18
6849	gordon_jackson	Gordon Jackson	16
6849	helena_gloag	Helena Gloag	21
6849	karen_scargill	Karen Scargill	17
6849	kay_walsh	Kay Walsh	12
6849	keith_marsh	Keith Marsh	22
6849	kenneth_more	Kenneth More	4
6849	laurence_naismith	Laurence Naismith	5
6849	marianne_stone	Marianne Stone	24
6849	mary_peach	Mary Peach	15
6849	michael_medwin	Michael Medwin	6
6849	molly_weir	Molly Weir	19
6849	paddy_stone	Paddy Stone	26
6849	richard_beaumont	Richard Beaumont	10
6849	roy_kinnear	Roy Kinnear	14
6849	stephen_garlick	Stephen Garlick	20
6849	suzanne-neve	Suzanne Neve	9
6850	1173390-phyllis_somerville	Phyllis Somerville	47
6850	albertina_walker	Albertina Walker	50
6850	angela_blair	Angela Blair	12
6850	blue-deckert	Blue Deckert	19
6850	casey_hammer	Casey Hammer	30
6850	cherrie_thompson	Cherrie Thompson	48
6850	cornelius_clark	Cornelius Clark	16
6850	dave_hager	Dave Hager	28
6850	david_l_emmons	David L. Emmons	22
6850	deborah_hope	Deborah Hope	33
6850	debra_winger	Debra Winger	2
6850	delores_hall	Delores Hall	29
6850	ed_geldart	Ed Geldart	24
6850	eugene_young_iv	Eugene Young IV	56
6850	felicia_house	Felicia House	34
6850	gabrielle_west	Gabrielle West	54
6850	georgia_ellis	Georgia Ellis	21
6850	gheri_legree_mcdonald	Gheri LeGree-McDonald	38
6850	gretchen_rennell	Gretchen Rennell	57
6850	grover-washington-jr	Grover Washington Jr.	52
6850	james_n_harrell	James N. Harrell	31
6850	jane_milburn	Jane Milburn	44
6850	jason_mcguire	Jason McGuire	42
6850	jennifer_snyder	Jennifer Snyder	46
6850	john_tolesbey	John Toles-Bey	11
6850	la_chanze	La Chanze	15
6850	la_dale_kemp	La Dale Kemp	37
6850	lawrence_matthews	Lawrence Matthews	41
6850	leon_p_turner	Leon P. Turner	49
6850	leroy_williams	Leroy Williams	55
6850	liam_neeson	Liam Neeson	4
6850	lizz_lee	Lizz Lee	39
6850	lolita_davidovich	Lolita Davidovich	3
6850	lukas_haas	Lukas Haas	5
6850	lulanger_washington_iii	Lulanger Washington III	53
